timestamp, hostName, cpuDemand, cpuUsage, cpuUtilization, cpuIdleTime, energyUsage
5580, host-2, 125440.0, 125440.0, 0.8, 0.8, 386, 210.0
5580, host-3, 70560.0, 70560.0, 0.0, 0.45, 0, 140.0
5640, host-0, 49000.0, 49000.0, 0.8, 0.3125, 1040, 112.5
5640, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
5640, host-2, 125440.0, 125440.0, 0.799, 0.8, 308, 210.0
5640, host-3, 70560.0, 70560.0, 0.0, 0.45, 0, 140.0
5700, host-0, 45080.0, 45080.0, 0.8, 0.2875, 2097, 107.5
5700, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
5700, host-2, 125440.0, 125440.0, 0.799, 0.8, 220, 210.0
5700, host-3, 70560.0, 70560.0, 0.0, 0.45, 0, 140.0
5760, host-0, 43120.0, 43120.0, 0.8, 0.275, 1055, 105.0
5760, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
5760, host-2, 125440.0, 125440.0, 0.799, 0.8, 496, 210.0
5760, host-3, 70560.0, 70560.0, 0.0, 0.45, 0, 140.0
5820, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
5820, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
5820, host-2, 125440.0, 125440.0, 0.8, 0.8, 1133, 207.5
5820, host-3, 70560.0, 70560.0, 0.0, 0.45, 0, 140.0
5880, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
5880, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
5880, host-2, 125440.0, 125440.0, 0.8, 0.8, 1087, 210.0
5880, host-3, 68600.0, 68600.0, 0.8, 0.4375, 1078, 137.5
5940, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
5940, host-1, 101920.0, 101920.0, 0.8, 0.65, 2084, 180.0
5940, host-2, 123480.0, 123480.0, 0.799, 0.7875, 973, 207.5
5940, host-3, 68600.0, 68600.0, 0.0, 0.4375, 0, 137.5
6000, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
6000, host-1, 82320.0, 82320.0, 0.8, 0.525, 1867, 155.0
6000, host-2, 125440.0, 125440.0, 0.799, 0.8, 504, 210.0
6000, host-3, 66640.0, 66640.0, 0.8, 0.425, 1102, 135.0
6060, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
6060, host-1, 58800.0, 58800.0, 0.8, 0.375, 2373, 125.0
6060, host-2, 125440.0, 125440.0, 0.8, 0.8, 349, 210.0
6060, host-3, 64680.0, 64680.0, 0.8, 0.4125, 1119, 132.5
6120, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
6120, host-1, 37240.0, 37240.0, 0.8, 0.2375, 2306, 97.5
6120, host-2, 125440.0, 125440.0, 0.799, 0.8, 729, 210.0
6120, host-3, 64680.0, 64680.0, 0.0, 0.4125, 0, 132.5
6180, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
6180, host-1, 21560.0, 21560.0, 0.8, 0.1375, 1775, 77.5
6180, host-2, 125440.0, 125440.0, 0.799, 0.8, 781, 210.0
6180, host-3, 58800.0, 58800.0, 0.8, 0.375, 3425, 125.0
6240, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 105.0
6240, host-1, 3920.0, 3920.0, 0.8, 0.025, 2108, 55.0
6240, host-2, 125440.0, 125440.0, 0.799, 0.8, 316, 210.0
6240, host-3, 58800.0, 58800.0, 0.0, 0.375, 0, 125.0
6300, host-0, 25480.0, 25480.0, 0.8, 0.1625, 2248, 82.5
6300, host-1, 0.0, 0.0, 0.8, 0.0, 491, 50.0
6300, host-2, 125440.0, 125440.0, 0.8, 0.8, 436, 210.0
6300, host-3, 54880.0, 54880.0, 0.8, 0.35, 2341, 120.0
6360, host-0, 11760.0, 11760.0, 0.8, 0.075, 1804, 65.0
6360, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6360, host-2, 125440.0, 125440.0, 0.799, 0.8, 988, 210.0
6360, host-3, 50960.0, 50960.0, 0.8, 0.325, 2360, 115.0
6420, host-0, 3920.0, 3920.0, 0.8, 0.025, 1084, 55.0
6420, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6420, host-2, 125440.0, 125440.0, 0.8, 0.8, 1288, 210.0
6420, host-3, 50960.0, 50960.0, 0.0, 0.325, 0, 115.0
6480, host-0, 0.0, 0.0, 0.8, 0.0, 554, 50.0
6480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6480, host-2, 123480.0, 123480.0, 0.8, 0.7875, 713, 207.5
6480, host-3, 49000.0, 49000.0, 0.8, 0.3125, 1205, 112.5
6540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6540, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1133, 207.5
6540, host-3, 47040.0, 47040.0, 0.8, 0.3, 1217, 110.0
6600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6600, host-2, 125440.0, 125440.0, 0.799, 0.8, 551, 210.0
6600, host-3, 47040.0, 47040.0, 0.0, 0.3, 0, 110.0
6660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6660, host-2, 125440.0, 125440.0, 0.8, 0.8, 560, 210.0
6660, host-3, 43120.0, 43120.0, 0.8, 0.275, 2475, 105.0
6720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6720, host-2, 125440.0, 125440.0, 0.799, 0.8, 435, 210.0
6720, host-3, 41160.0, 41160.0, 0.8, 0.2625, 1251, 102.5
6780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6780, host-2, 123480.0, 123480.0, 0.8, 0.7875, 950, 207.5
6780, host-3, 39200.0, 39200.0, 0.8, 0.25, 1264, 100.0
6840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6840, host-2, 123480.0, 123480.0, 0.799, 0.7875, 1134, 207.5
6840, host-3, 37240.0, 37240.0, 0.8, 0.2375, 1271, 97.5
6900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6900, host-2, 125440.0, 125440.0, 0.799, 0.8, 867, 207.5
6900, host-3, 31360.0, 31360.0, 0.8, 0.2, 3859, 90.0
6960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
6960, host-2, 125440.0, 125440.0, 0.799, 0.8, 1274, 210.0
6960, host-3, 25480.0, 25480.0, 0.8, 0.1625, 3887, 82.5
7020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7020, host-2, 125440.0, 125440.0, 0.8, 0.8, 1596, 210.0
7020, host-3, 23520.0, 23520.0, 0.8, 0.15, 1309, 80.0
7080, host-0, 43120.0, 43120.0, 0.0, 0.275, 54304, 52.5
7080, host-1, 125440.0, 125440.0, 0.0, 0.8, 64578, 52.5
7080, host-2, 125440.0, 125440.0, 0.799, 0.8, 693, 210.0
7080, host-3, 21560.0, 21560.0, 0.8, 0.1375, 1320, 77.5
7140, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7140, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7140, host-2, 125440.0, 125440.0, 0.8, 0.8, 1379, 210.0
7140, host-3, 17640.0, 17640.0, 0.8, 0.1125, 2670, 72.5
7200, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7200, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7200, host-2, 125440.0, 125440.0, 0.8, 0.8, 238, 210.0
7200, host-3, 15680.0, 15680.0, 0.8, 0.1, 1348, 70.0
7260, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7260, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7260, host-2, 125440.0, 125440.0, 0.799, 0.8, 868, 210.0
7260, host-3, 13720.0, 13720.0, 0.8, 0.0875, 1358, 67.5
7320, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7320, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7320, host-2, 125440.0, 125440.0, 0.799, 0.8, 475, 210.0
7320, host-3, 9800.0, 9800.0, 0.8, 0.0625, 2729, 62.5
7380, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7380, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7380, host-2, 125440.0, 125440.0, 0.8, 0.8, 587, 210.0
7380, host-3, 9800.0, 9800.0, 0.0, 0.0625, 0, 62.5
7440, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7440, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7440, host-2, 125440.0, 125440.0, 0.8, 0.8, 766, 210.0
7440, host-3, 9800.0, 9800.0, 0.0, 0.0625, 0, 62.5
7500, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7500, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7500, host-2, 125440.0, 125440.0, 0.799, 0.8, 660, 210.0
7500, host-3, 3920.0, 3920.0, 0.8, 0.025, 4207, 55.0
7560, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7560, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7560, host-2, 125440.0, 125440.0, 0.799, 0.8, 819, 210.0
7560, host-3, 0.0, 0.0, 0.8, 0.0, 2821, 50.0
7620, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7620, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7620, host-2, 125440.0, 125440.0, 0.799, 0.8, 764, 210.0
7620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7680, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7680, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7680, host-2, 125440.0, 125440.0, 0.8, 0.8, 1304, 210.0
7680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7740, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7740, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7740, host-2, 125440.0, 125440.0, 0.799, 0.8, 1166, 210.0
7740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7800, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7800, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7800, host-2, 125440.0, 125440.0, 0.799, 0.8, 418, 210.0
7800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7860, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7860, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7860, host-2, 125440.0, 125440.0, 0.799, 0.8, 646, 210.0
7860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7920, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7920, host-1, 125440.0, 125440.0, 0.0, 0.8, 0, 52.5
7920, host-2, 125440.0, 125440.0, 0.799, 0.8, 1108, 210.0
7920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
7980, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
7980, host-1, 123480.0, 123480.0, 0.8, 0.7875, 182, 207.5
7980, host-2, 125440.0, 125440.0, 0.799, 0.8, 1200, 210.0
7980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8040, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8040, host-1, 105840.0, 105840.0, 0.8, 0.675, 1709, 185.0
8040, host-2, 125440.0, 125440.0, 0.8, 0.8, 295, 210.0
8040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8100, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8100, host-1, 84280.0, 84280.0, 0.8, 0.5375, 2214, 157.5
8100, host-2, 125440.0, 125440.0, 0.799, 0.8, 457, 210.0
8100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8160, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8160, host-1, 58800.0, 58800.0, 0.8, 0.375, 2766, 125.0
8160, host-2, 125440.0, 125440.0, 0.8, 0.8, 470, 210.0
8160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8220, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8220, host-1, 39200.0, 39200.0, 0.8, 0.25, 2252, 100.0
8220, host-2, 125440.0, 125440.0, 0.799, 0.8, 324, 210.0
8220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8280, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8280, host-1, 23520.0, 23520.0, 0.8, 0.15, 1898, 80.0
8280, host-2, 125440.0, 125440.0, 0.8, 0.8, 497, 210.0
8280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8340, host-0, 43120.0, 43120.0, 0.0, 0.275, 0, 52.5
8340, host-1, 5880.0, 5880.0, 0.8, 0.0375, 2221, 57.5
8340, host-2, 125440.0, 125440.0, 0.8, 0.8, 609, 210.0
8340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8400, host-0, 23520.0, 23520.0, 0.8, 0.15, 2621, 80.0
8400, host-1, 0.0, 0.0, 0.8, 0.0, 771, 50.0
8400, host-2, 125440.0, 125440.0, 0.8, 0.8, 352, 210.0
8400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8460, host-0, 3920.0, 3920.0, 0.8, 0.025, 2729, 55.0
8460, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8460, host-2, 125440.0, 125440.0, 0.8, 0.8, 356, 210.0
8460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8520, host-0, 0.0, 0.0, 0.8, 0.0, 561, 50.0
8520, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8520, host-2, 125440.0, 125440.0, 0.799, 0.8, 738, 210.0
8520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8580, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8580, host-2, 125440.0, 125440.0, 0.8, 0.8, 655, 210.0
8580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8640, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8640, host-2, 125440.0, 125440.0, 0.799, 0.8, 490, 210.0
8640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8700, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8700, host-2, 123480.0, 123480.0, 0.799, 0.7875, 878, 207.5
8700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8760, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8760, host-2, 125440.0, 125440.0, 0.799, 0.8, 975, 210.0
8760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8820, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8820, host-2, 125440.0, 125440.0, 0.8, 0.8, 550, 210.0
8820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8880, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8880, host-2, 125440.0, 125440.0, 0.8, 0.8, 1288, 210.0
8880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8940, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
8940, host-2, 125440.0, 125440.0, 0.8, 0.8, 655, 210.0
8940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9000, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9000, host-2, 125440.0, 125440.0, 0.8, 0.8, 1097, 210.0
9000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9060, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9060, host-2, 125440.0, 125440.0, 0.799, 0.8, 1270, 210.0
9060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9120, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9120, host-2, 125440.0, 125440.0, 0.799, 0.8, 747, 210.0
9120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9180, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9180, host-2, 125440.0, 125440.0, 0.8, 0.8, 1392, 210.0
9180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9240, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9240, host-2, 123480.0, 123480.0, 0.8, 0.7875, 922, 207.5
9240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9300, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9300, host-2, 125440.0, 125440.0, 0.799, 0.8, 589, 210.0
9300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9360, host-1, 37240.0, 37240.0, 0.0, 0.2375, 24823, 52.5
9360, host-2, 125440.0, 125440.0, 0.799, 0.8, 910, 210.0
9360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9420, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9420, host-2, 125440.0, 125440.0, 0.799, 0.8, 550, 210.0
9420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9480, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9480, host-2, 125440.0, 125440.0, 0.8, 0.8, 690, 210.0
9480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9540, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9540, host-2, 125440.0, 125440.0, 0.8, 0.8, 888, 210.0
9540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9600, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9600, host-2, 125440.0, 125440.0, 0.799, 0.8, 675, 210.0
9600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9660, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9660, host-2, 125440.0, 125440.0, 0.8, 0.8, 782, 210.0
9660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9720, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9720, host-2, 125440.0, 125440.0, 0.799, 0.8, 947, 210.0
9720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9780, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9780, host-2, 125440.0, 125440.0, 0.8, 0.8, 312, 210.0
9780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9840, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9840, host-2, 125440.0, 125440.0, 0.8, 0.8, 761, 210.0
9840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9900, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9900, host-2, 125440.0, 125440.0, 0.8, 0.8, 1039, 210.0
9900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
9960, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
9960, host-2, 125440.0, 125440.0, 0.8, 0.8, 892, 210.0
9960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10020, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
10020, host-2, 125440.0, 125440.0, 0.799, 0.8, 1216, 210.0
10020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10080, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
10080, host-2, 125440.0, 125440.0, 0.8, 0.8, 480, 210.0
10080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10140, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
10140, host-2, 125440.0, 125440.0, 0.8, 0.8, 503, 210.0
10140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10200, host-1, 43120.0, 43120.0, 0.0, 0.275, 6296, 100.0
10200, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1184, 207.5
10200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10260, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
10260, host-2, 125440.0, 125440.0, 0.799, 0.8, 622, 210.0
10260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10320, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
10320, host-2, 125440.0, 125440.0, 0.799, 0.8, 764, 210.0
10320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10380, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
10380, host-2, 125440.0, 125440.0, 0.799, 0.8, 794, 210.0
10380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10440, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
10440, host-2, 125440.0, 125440.0, 0.8, 0.8, 758, 210.0
10440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10500, host-1, 39200.0, 39200.0, 0.8, 0.25, 457, 100.0
10500, host-2, 125440.0, 125440.0, 0.8, 0.8, 560, 210.0
10500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10560, host-1, 27440.0, 27440.0, 0.8, 0.175, 1436, 85.0
10560, host-2, 125440.0, 125440.0, 0.8, 0.8, 523, 210.0
10560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10620, host-1, 21560.0, 21560.0, 0.8, 0.1375, 736, 77.5
10620, host-2, 125440.0, 125440.0, 0.799, 0.8, 541, 210.0
10620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10680, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10680, host-1, 15680.0, 15680.0, 0.8, 0.1, 788, 70.0
10680, host-2, 125440.0, 125440.0, 0.799, 0.8, 281, 210.0
10680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10740, host-1, 5880.0, 5880.0, 0.8, 0.0375, 1365, 57.5
10740, host-2, 125440.0, 125440.0, 0.8, 0.8, 570, 210.0
10740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10800, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
10800, host-2, 125440.0, 125440.0, 0.8, 0.8, 703, 210.0
10800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10860, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
10860, host-2, 125440.0, 125440.0, 0.799, 0.8, 202, 210.0
10860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10920, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
10920, host-2, 125440.0, 125440.0, 0.8, 0.8, 974, 210.0
10920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
10980, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
10980, host-2, 125440.0, 125440.0, 0.8, 0.8, 878, 210.0
10980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11040, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
11040, host-2, 125440.0, 125440.0, 0.8, 0.8, 1475, 210.0
11040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11100, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
11100, host-2, 125440.0, 125440.0, 0.799, 0.8, 716, 210.0
11100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11160, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
11160, host-2, 125440.0, 125440.0, 0.8, 0.8, 832, 210.0
11160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11220, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
11220, host-2, 125440.0, 125440.0, 0.8, 0.8, 1012, 210.0
11220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
11280, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
11280, host-2, 125440.0, 125440.0, 0.8, 0.8, 644, 210.0
